"date","x","values","lat","long","Air.Temperature"
"11-2016",3201," 7.95","47.54598","-122.2686"," 53.52781"
"11-2016",3201," 7.95","47.54598","-122.2686"," 56.41675"
"11-2016",3201," 7.95","47.54598","-122.2686"," 55.26993"
"11-2016",3201," 7.95","47.54598","-122.2686"," 52.56503"
"11-2016",3201," 7.95","47.54598","-122.2686"," 54.65646"
"11-2016",3201," 7.95","47.54598","-122.2686"," 53.71493"
"11-2016",3201," 7.95","47.54598","-122.2686"," 47.81752"
"11-2016",3201," 7.95","47.54598","-122.2686"," 58.47897"
"11-2016",3201," 7.95","47.54598","-122.2686"," 55.89895"
"11-2016",3201," 7.95","47.54598","-122.2686"," 50.95894"
"11-2016",3201," 7.95","47.54598","-122.2686"," 47.91868"
"11-2016",3201," 7.95","47.54598","-122.2686"," 57.92107"
"11-2016",3201," 7.95","47.54598","-122.2686"," 54.46450"
"11-2016",3201," 7.95","47.54598","-122.2686"," 48.66940"
"11-2016",3201," 7.95","47.54598","-122.2686"," 48.38648"
"11-2016",3201," 7.95","47.54598","-122.2686"," 55.89721"
"11-2016",3201," 7.95","47.54598","-122.2686"," 55.99415"
"11-2016",3201," 7.95","47.54598","-122.2686"," 48.15463"
"11-2016",3201," 7.95","47.54598","-122.2686"," 45.83087"
"11-2016",3201," 7.95","47.54598","-122.2686"," 50.67745"
"11-2016",3201," 7.95","47.54598","-122.2686"," 48.82005"
"11-2016",3201," 7.95","47.54598","-122.2686"," 46.38159"
"11-2016",3201," 7.95","47.54598","-122.2686"," 48.78344"
"11-2016",3201," 7.95","47.54598","-122.2686"," 51.03752"
"11-2016",3201," 7.95","47.54598","-122.2686"," 47.65947"
"11-2016",3201," 7.95","47.54598","-122.2686"," 47.25344"
"11-2016",3201," 7.95","47.54598","-122.2686"," 51.46997"
"11-2016",3201," 7.95","47.54598","-122.2686"," 47.46012"
"11-2016",3201," 7.85","47.61803","-122.3585"," 52.86748"
"11-2016",3201," 7.85","47.61803","-122.3585"," 57.41446"
"11-2016",3201," 7.85","47.61803","-122.3585"," 53.52781"
"11-2016",3201," 7.85","47.61803","-122.3585"," 56.41675"
"11-2016",3201," 7.85","47.61803","-122.3585"," 55.26993"
"11-2016",3201," 7.85","47.61803","-122.3585"," 52.56503"
"11-2016",3201," 7.85","47.61803","-122.3585"," 54.65646"
"11-2016",3201," 7.85","47.61803","-122.3585"," 53.71493"
"11-2016",3201," 7.85","47.61803","-122.3585"," 47.81752"
"11-2016",3201," 7.85","47.61803","-122.3585"," 58.47897"
"11-2016",3201," 7.85","47.61803","-122.3585"," 55.89895"
"11-2016",3201," 7.85","47.61803","-122.3585"," 50.95894"
"11-2016",3201," 7.85","47.61803","-122.3585"," 47.91868"
"11-2016",3201," 7.85","47.61803","-122.3585"," 57.92107"
"11-2016",3201," 7.85","47.61803","-122.3585"," 54.46450"
"11-2016",3201," 7.85","47.61803","-122.3585"," 48.66940"
"11-2016",3201," 7.85","47.61803","-122.3585"," 48.38648"
"11-2016",3201," 7.85","47.61803","-122.3585"," 55.89721"
"11-2016",3201," 7.85","47.61803","-122.3585"," 55.99415"
"11-2016",3201," 7.85","47.61803","-122.3585"," 48.15463"
"11-2016",3201," 7.85","47.61803","-122.3585"," 45.83087"
"11-2016",3201," 7.85","47.61803","-122.3585"," 50.67745"
"11-2016",3201," 7.85","47.61803","-122.3585"," 48.82005"
"11-2016",3201," 7.85","47.61803","-122.3585"," 46.38159"
"11-2016",3201," 7.85","47.61803","-122.3585"," 48.78344"
"11-2016",3201," 7.85","47.61803","-122.3585"," 51.03752"
"11-2016",3201," 7.85","47.61803","-122.3585"," 47.65947"
"11-2016",3201," 7.85","47.61803","-122.3585"," 47.25344"
"11-2016",3201," 7.85","47.61803","-122.3585"," 51.46997"
"11-2016",3201," 7.85","47.61803","-122.3585"," 47.46012"
"11-2016",3201," 7.49","47.51885","-122.2669"," 52.86748"
"11-2016",3201," 7.49","47.51885","-122.2669"," 57.41446"
"11-2016",3201," 7.49","47.51885","-122.2669"," 53.52781"
"11-2016",3201," 7.49","47.51885","-122.2669"," 56.41675"
"11-2016",3201," 7.49","47.51885","-122.2669"," 55.26993"
"11-2016",3201," 7.49","47.51885","-122.2669"," 52.56503"
"11-2016",3201," 7.49","47.51885","-122.2669"," 54.65646"
"11-2016",3201," 7.49","47.51885","-122.2669"," 53.71493"
"11-2016",3201," 7.49","47.51885","-122.2669"," 47.81752"
"11-2016",3201," 7.49","47.51885","-122.2669"," 58.47897"
"11-2016",3201," 7.49","47.51885","-122.2669"," 55.89895"
"11-2016",3201," 7.49","47.51885","-122.2669"," 50.95894"
"11-2016",3201," 7.49","47.51885","-122.2669"," 47.91868"
"11-2016",3201," 7.49","47.51885","-122.2669"," 57.92107"
"11-2016",3201," 7.49","47.51885","-122.2669"," 54.46450"
"11-2016",3201," 7.49","47.51885","-122.2669"," 48.66940"
"11-2016",3201," 7.49","47.51885","-122.2669"," 48.38648"
"11-2016",3201," 7.49","47.51885","-122.2669"," 55.89721"
"11-2016",3201," 7.49","47.51885","-122.2669"," 55.99415"
"11-2016",3201," 7.49","47.51885","-122.2669"," 48.15463"
"11-2016",3201," 7.49","47.51885","-122.2669"," 45.83087"
"11-2016",3201," 7.49","47.51885","-122.2669"," 50.67745"
"11-2016",3201," 7.49","47.51885","-122.2669"," 48.82005"
"11-2016",3201," 7.49","47.51885","-122.2669"," 46.38159"
"11-2016",3201," 7.49","47.51885","-122.2669"," 48.78344"
"11-2016",3201," 7.49","47.51885","-122.2669"," 51.03752"
"11-2016",3201," 7.49","47.51885","-122.2669"," 47.65947"
"11-2016",3201," 7.49","47.51885","-122.2669"," 47.25344"
"11-2016",3201," 7.49","47.51885","-122.2669"," 51.46997"
"11-2016",3201," 7.49","47.51885","-122.2669"," 47.46012"
"12-2014",2712," 5.24","47.51885","-122.2669"," 32.67615"
"12-2014",2712," 5.24","47.51885","-122.2669"," 50.78447"
"12-2014",2712," 5.24","47.51885","-122.2669"," 51.04622"
"12-2014",2712," 5.24","47.51885","-122.2669"," 46.95697"
"12-2014",2712," 5.24","47.51885","-122.2669"," 34.54112"
"12-2014",2712," 5.24","47.51885","-122.2669"," 50.08147"
"12-2014",2712," 5.24","47.51885","-122.2669"," 54.28975"
"12-2014",2712," 5.24","47.51885","-122.2669"," 49.05372"
"12-2014",2712," 5.24","47.51885","-122.2669"," 39.74138"
"12-2014",2712," 5.24","47.51885","-122.2669"," 46.72960"
"12-2014",2712," 5.24","47.51885","-122.2669"," 54.91797"
"12-2014",2712," 5.24","47.51885","-122.2669"," 48.80771"
"12-2014",2712," 5.24","47.51885","-122.2669"," 43.25375"
"12-2014",2712," 5.24","47.51885","-122.2669"," 44.66555"
"12-2014",2712," 5.24","47.51885","-122.2669"," 43.40080"
"12-2014",2712," 5.24","47.51885","-122.2669"," 51.41462"
"12-2014",2712," 5.24","47.51885","-122.2669"," 47.21196"
"12-2014",2712," 5.24","47.51885","-122.2669"," 47.12576"
"12-2014",2712," 5.24","47.51885","-122.2669"," 43.11002"
"12-2014",2712," 5.24","47.51885","-122.2669"," 47.95000"
"12-2014",2712," 5.24","47.51885","-122.2669"," 48.68305"
"12-2014",2712," 5.24","47.51885","-122.2669"," 48.46455"
"12-2014",2712," 5.24","47.51885","-122.2669"," 41.68375"
"12-2014",2712," 5.24","47.51885","-122.2669"," 47.23761"
"12-2014",2712," 5.24","47.51885","-122.2669"," 48.33994"
"12-2014",2712," 5.24","47.51885","-122.2669"," 46.61430"
"12-2014",2712," 5.24","47.51885","-122.2669"," 44.67568"
"12-2014",2712," 5.24","47.51885","-122.2669"," 34.90850"
"12-2014",2712," 5.24","47.51885","-122.2669"," 42.84889"
"12-2014",2712," 5.24","47.51885","-122.2669"," 40.13339"
"12-2014",2712," 5.24","47.51885","-122.2669"," 34.99700"
"12-2014",2712," 5.93","47.64321","-122.3936"," 32.67615"
"12-2014",2712," 5.93","47.64321","-122.3936"," 50.78447"
"12-2014",2712," 5.93","47.64321","-122.3936"," 51.04622"
"12-2014",2712," 5.93","47.64321","-122.3936"," 46.95697"
"12-2014",2712," 5.93","47.64321","-122.3936"," 34.54112"
"12-2014",2712," 5.93","47.64321","-122.3936"," 50.08147"
"12-2014",2712," 5.93","47.64321","-122.3936"," 54.28975"
"12-2014",2712," 5.93","47.64321","-122.3936"," 49.05372"
"12-2014",2712," 5.93","47.64321","-122.3936"," 39.74138"
"12-2014",2712," 5.93","47.64321","-122.3936"," 46.72960"
"12-2014",2712," 5.93","47.64321","-122.3936"," 54.91797"
"12-2014",2712," 5.93","47.64321","-122.3936"," 48.80771"
"12-2014",2712," 5.93","47.64321","-122.3936"," 43.25375"
"12-2014",2712," 5.93","47.64321","-122.3936"," 44.66555"
"12-2014",2712," 5.93","47.64321","-122.3936"," 43.40080"
"12-2014",2712," 5.93","47.64321","-122.3936"," 51.41462"
"12-2014",2712," 5.93","47.64321","-122.3936"," 47.21196"
"12-2014",2712," 5.93","47.64321","-122.3936"," 47.12576"
"12-2014",2712," 5.93","47.64321","-122.3936"," 43.11002"
"12-2014",2712," 5.93","47.64321","-122.3936"," 47.95000"
"12-2014",2712," 5.93","47.64321","-122.3936"," 48.68305"
"12-2014",2712," 5.93","47.64321","-122.3936"," 48.46455"
"12-2014",2712," 5.93","47.64321","-122.3936"," 41.68375"
"12-2014",2712," 5.93","47.64321","-122.3936"," 47.23761"
"12-2014",2712," 5.93","47.64321","-122.3936"," 48.33994"
"12-2014",2712," 5.93","47.64321","-122.3936"," 46.61430"
"12-2014",2712," 5.93","47.64321","-122.3936"," 44.67568"
"12-2014",2712," 5.93","47.64321","-122.3936"," 34.90850"
"12-2014",2712," 5.93","47.64321","-122.3936"," 42.84889"
"12-2014",2712," 5.93","47.64321","-122.3936"," 40.13339"
"12-2014",2712," 5.93","47.64321","-122.3936"," 34.99700"
"12-2014",2712," 5.86","47.58394","-122.3830"," 32.67615"
"12-2014",2712," 5.86","47.58394","-122.3830"," 50.78447"
"12-2014",2712," 5.86","47.58394","-122.3830"," 51.04622"
"12-2014",2712," 5.86","47.58394","-122.3830"," 46.95697"
"12-2014",2712," 5.86","47.58394","-122.3830"," 34.54112"
"12-2014",2712," 5.86","47.58394","-122.3830"," 50.08147"
"12-2014",2712," 5.86","47.58394","-122.3830"," 54.28975"
"12-2014",2712," 5.86","47.58394","-122.3830"," 49.05372"
"12-2014",2712," 5.86","47.58394","-122.3830"," 39.74138"
"12-2014",2712," 5.86","47.58394","-122.3830"," 46.72960"
"12-2014",2712," 5.86","47.58394","-122.3830"," 54.91797"
"12-2014",2712," 5.86","47.58394","-122.3830"," 48.80771"
"12-2014",2712," 5.86","47.58394","-122.3830"," 43.25375"
"12-2014",2712," 5.86","47.58394","-122.3830"," 44.66555"
"12-2014",2712," 5.86","47.58394","-122.3830"," 43.40080"
"12-2014",2712," 5.86","47.58394","-122.3830"," 51.41462"
"12-2014",2712," 5.86","47.58394","-122.3830"," 47.21196"
"12-2014",2712," 5.86","47.58394","-122.3830"," 47.12576"
"12-2014",2712," 5.86","47.58394","-122.3830"," 43.11002"
"12-2014",2712," 5.86","47.58394","-122.3830"," 47.95000"
"12-2014",2712," 5.86","47.58394","-122.3830"," 48.68305"
"12-2014",2712," 5.86","47.58394","-122.3830"," 48.46455"
"12-2014",2712," 5.86","47.58394","-122.3830"," 41.68375"
"12-2014",2712," 5.86","47.58394","-122.3830"," 47.23761"
"12-2014",2712," 5.86","47.58394","-122.3830"," 48.33994"
"12-2014",2712," 5.86","47.58394","-122.3830"," 46.61430"
"12-2014",2712," 5.86","47.58394","-122.3830"," 44.67568"
"12-2014",2712," 5.86","47.58394","-122.3830"," 34.90850"
"12-2014",2712," 5.86","47.58394","-122.3830"," 42.84889"
"12-2014",2712," 5.86","47.58394","-122.3830"," 40.13339"
"12-2014",2712," 5.86","47.58394","-122.3830"," 34.99700"
"12-2014",2712," 4.38","47.51631","-122.3181"," 32.67615"
"12-2014",2712," 4.38","47.51631","-122.3181"," 50.78447"
"12-2014",2712," 4.38","47.51631","-122.3181"," 51.04622"
"12-2014",2712," 4.38","47.51631","-122.3181"," 46.95697"
"12-2014",2712," 4.38","47.51631","-122.3181"," 34.54112"
"12-2014",2712," 4.38","47.51631","-122.3181"," 50.08147"
"12-2014",2712," 4.38","47.51631","-122.3181"," 54.28975"
"12-2014",2712," 4.38","47.51631","-122.3181"," 49.05372"
"12-2014",2712," 4.38","47.51631","-122.3181"," 39.74138"
"12-2014",2712," 4.38","47.51631","-122.3181"," 46.72960"
"12-2014",2712," 4.38","47.51631","-122.3181"," 54.91797"
"12-2014",2712," 4.38","47.51631","-122.3181"," 48.80771"
"12-2014",2712," 4.38","47.51631","-122.3181"," 43.25375"
"12-2014",2712," 4.38","47.51631","-122.3181"," 44.66555"
"12-2014",2712," 4.38","47.51631","-122.3181"," 43.40080"
"12-2014",2712," 4.38","47.51631","-122.3181"," 51.41462"
"12-2014",2712," 4.38","47.51631","-122.3181"," 47.21196"
"12-2014",2712," 4.38","47.51631","-122.3181"," 47.12576"
"12-2014",2712," 4.38","47.51631","-122.3181"," 43.11002"
"12-2014",2712," 4.38","47.51631","-122.3181"," 47.95000"
"12-2014",2712," 4.38","47.51631","-122.3181"," 48.68305"
"12-2014",2712," 4.38","47.51631","-122.3181"," 48.46455"
"12-2014",2712," 4.38","47.51631","-122.3181"," 41.68375"
"12-2014",2712," 4.38","47.51631","-122.3181"," 47.23761"
"12-2014",2712," 4.38","47.51631","-122.3181"," 48.33994"
"12-2014",2712," 4.38","47.51631","-122.3181"," 46.61430"
"12-2014",2712," 4.38","47.51631","-122.3181"," 44.67568"
"12-2014",2712," 4.38","47.51631","-122.3181"," 34.90850"
"12-2014",2712," 4.38","47.51631","-122.3181"," 42.84889"
"12-2014",2712," 4.38","47.51631","-122.3181"," 40.13339"
"12-2014",2712," 4.38","47.51631","-122.3181"," 34.99700"
"12-2014",2712," 5.41","47.61803","-122.3585"," 32.67615"
"12-2014",2712," 5.41","47.61803","-122.3585"," 50.78447"
"12-2014",2712," 5.41","47.61803","-122.3585"," 51.04622"
"12-2014",2712," 5.41","47.61803","-122.3585"," 46.95697"
"12-2014",2712," 5.41","47.61803","-122.3585"," 34.54112"
"12-2014",2712," 5.41","47.61803","-122.3585"," 50.08147"
"12-2014",2712," 5.41","47.61803","-122.3585"," 54.28975"
"12-2014",2712," 5.41","47.61803","-122.3585"," 49.05372"
"12-2014",2712," 5.41","47.61803","-122.3585"," 39.74138"
"12-2014",2712," 5.41","47.61803","-122.3585"," 46.72960"
"12-2014",2712," 5.41","47.61803","-122.3585"," 54.91797"
"12-2014",2712," 5.41","47.61803","-122.3585"," 48.80771"
"12-2014",2712," 5.41","47.61803","-122.3585"," 43.25375"
"12-2014",2712," 5.41","47.61803","-122.3585"," 44.66555"
"12-2014",2712," 5.41","47.61803","-122.3585"," 43.40080"
"12-2014",2712," 5.41","47.61803","-122.3585"," 51.41462"
"12-2014",2712," 5.41","47.61803","-122.3585"," 47.21196"
"12-2014",2712," 5.41","47.61803","-122.3585"," 47.12576"
"12-2014",2712," 5.41","47.61803","-122.3585"," 43.11002"
"12-2014",2712," 5.41","47.61803","-122.3585"," 47.95000"
"12-2014",2712," 5.41","47.61803","-122.3585"," 48.68305"
"12-2014",2712," 5.41","47.61803","-122.3585"," 48.46455"
"12-2014",2712," 5.41","47.61803","-122.3585"," 41.68375"
"12-2014",2712," 5.41","47.61803","-122.3585"," 47.23761"
"12-2014",2712," 5.41","47.61803","-122.3585"," 48.33994"
"12-2014",2712," 5.41","47.61803","-122.3585"," 46.61430"
"12-2014",2712," 5.41","47.61803","-122.3585"," 44.67568"
"12-2014",2712," 5.41","47.61803","-122.3585"," 34.90850"
"12-2014",2712," 5.41","47.61803","-122.3585"," 42.84889"
"12-2014",2712," 5.41","47.61803","-122.3585"," 40.13339"
"12-2014",2712," 5.41","47.61803","-122.3585"," 34.99700"
"12-2014",2712," 4.60","47.52720","-122.3047"," 32.67615"
"12-2014",2712," 4.60","47.52720","-122.3047"," 50.78447"
"12-2014",2712," 4.60","47.52720","-122.3047"," 51.04622"
"12-2014",2712," 4.60","47.52720","-122.3047"," 46.95697"
"12-2014",2712," 4.60","47.52720","-122.3047"," 34.54112"
"12-2014",2712," 4.60","47.52720","-122.3047"," 50.08147"
"12-2014",2712," 4.60","47.52720","-122.3047"," 54.28975"
"12-2014",2712," 4.60","47.52720","-122.3047"," 49.05372"
"12-2014",2712," 4.60","47.52720","-122.3047"," 39.74138"
"12-2014",2712," 4.60","47.52720","-122.3047"," 46.72960"
"12-2014",2712," 4.60","47.52720","-122.3047"," 54.91797"
"12-2014",2712," 4.60","47.52720","-122.3047"," 48.80771"
"12-2014",2712," 4.60","47.52720","-122.3047"," 43.25375"
"12-2014",2712," 4.60","47.52720","-122.3047"," 44.66555"
"12-2014",2712," 4.60","47.52720","-122.3047"," 43.40080"
"12-2014",2712," 4.60","47.52720","-122.3047"," 51.41462"
"12-2014",2712," 4.60","47.52720","-122.3047"," 47.21196"
"12-2014",2712," 4.60","47.52720","-122.3047"," 47.12576"
"12-2014",2712," 4.60","47.52720","-122.3047"," 43.11002"
"12-2014",2712," 4.60","47.52720","-122.3047"," 47.95000"
"12-2014",2712," 4.60","47.52720","-122.3047"," 48.68305"
"12-2014",2712," 4.60","47.52720","-122.3047"," 48.46455"
"12-2014",2712," 4.60","47.52720","-122.3047"," 41.68375"
"12-2014",2712," 4.60","47.52720","-122.3047"," 47.23761"
"12-2014",2712," 4.60","47.52720","-122.3047"," 48.33994"
"12-2014",2712," 4.60","47.52720","-122.3047"," 46.61430"
"12-2014",2712," 4.60","47.52720","-122.3047"," 44.67568"
"12-2014",2712," 4.60","47.52720","-122.3047"," 34.90850"
"12-2014",2712," 4.60","47.52720","-122.3047"," 42.84889"
"12-2014",2712," 4.60","47.52720","-122.3047"," 40.13339"
"12-2014",2712," 4.60","47.52720","-122.3047"," 34.99700"
"12-2014",2712," 5.29","47.54598","-122.2686"," 32.67615"
"12-2014",2712," 5.29","47.54598","-122.2686"," 50.78447"
"12-2014",2712," 5.29","47.54598","-122.2686"," 51.04622"
"12-2014",2712," 5.29","47.54598","-122.2686"," 46.95697"
"12-2014",2712," 5.29","47.54598","-122.2686"," 34.54112"
"12-2014",2712," 5.29","47.54598","-122.2686"," 50.08147"
"12-2014",2712," 5.29","47.54598","-122.2686"," 54.28975"
"12-2014",2712," 5.29","47.54598","-122.2686"," 49.05372"
"12-2014",2712," 5.29","47.54598","-122.2686"," 39.74138"
"12-2014",2712," 5.29","47.54598","-122.2686"," 46.72960"
"12-2014",2712," 5.29","47.54598","-122.2686"," 54.91797"
"12-2014",2712," 5.29","47.54598","-122.2686"," 48.80771"
"12-2014",2712," 5.29","47.54598","-122.2686"," 43.25375"
"12-2014",2712," 5.29","47.54598","-122.2686"," 44.66555"
"12-2014",2712," 5.29","47.54598","-122.2686"," 43.40080"
"12-2014",2712," 5.29","47.54598","-122.2686"," 51.41462"
"12-2014",2712," 5.29","47.54598","-122.2686"," 47.21196"
"12-2014",2712," 5.29","47.54598","-122.2686"," 47.12576"
"12-2014",2712," 5.29","47.54598","-122.2686"," 43.11002"
"12-2014",2712," 5.29","47.54598","-122.2686"," 47.95000"
"12-2014",2712," 5.29","47.54598","-122.2686"," 48.68305"
"12-2014",2712," 5.29","47.54598","-122.2686"," 48.46455"
"12-2014",2712," 5.29","47.54598","-122.2686"," 41.68375"
"12-2014",2712," 5.29","47.54598","-122.2686"," 47.23761"
"12-2014",2712," 5.29","47.54598","-122.2686"," 48.33994"
"12-2014",2712," 5.29","47.54598","-122.2686"," 46.61430"
"12-2014",2712," 5.29","47.54598","-122.2686"," 44.67568"
"12-2014",2712," 5.29","47.54598","-122.2686"," 34.90850"
"12-2014",2712," 5.29","47.54598","-122.2686"," 42.84889"
"12-2014",2712," 5.29","47.54598","-122.2686"," 40.13339"
"12-2014",2712," 5.29","47.54598","-122.2686"," 34.99700"
"12-2014",2712," 5.43","47.56544","-122.3397"," 32.67615"
"12-2014",2712," 5.43","47.56544","-122.3397"," 50.78447"
"12-2014",2712," 5.43","47.56544","-122.3397"," 51.04622"
"12-2014",2712," 5.43","47.56544","-122.3397"," 46.95697"
"12-2014",2712," 5.43","47.56544","-122.3397"," 34.54112"
"12-2014",2712," 5.43","47.56544","-122.3397"," 50.08147"
"12-2014",2712," 5.43","47.56544","-122.3397"," 54.28975"
"12-2014",2712," 5.43","47.56544","-122.3397"," 49.05372"
"12-2014",2712," 5.43","47.56544","-122.3397"," 39.74138"
"12-2014",2712," 5.43","47.56544","-122.3397"," 46.72960"
"12-2014",2712," 5.43","47.56544","-122.3397"," 54.91797"
"12-2014",2712," 5.43","47.56544","-122.3397"," 48.80771"
"12-2014",2712," 5.43","47.56544","-122.3397"," 43.25375"
"12-2014",2712," 5.43","47.56544","-122.3397"," 44.66555"
"12-2014",2712," 5.43","47.56544","-122.3397"," 43.40080"
"12-2014",2712," 5.43","47.56544","-122.3397"," 51.41462"
"12-2014",2712," 5.43","47.56544","-122.3397"," 47.21196"
"12-2014",2712," 5.43","47.56544","-122.3397"," 47.12576"
"12-2014",2712," 5.43","47.56544","-122.3397"," 43.11002"
"12-2014",2712," 5.43","47.56544","-122.3397"," 47.95000"
"12-2014",2712," 5.43","47.56544","-122.3397"," 48.68305"
"12-2014",2712," 5.43","47.56544","-122.3397"," 48.46455"
"12-2014",2712," 5.43","47.56544","-122.3397"," 41.68375"
"12-2014",2712," 5.43","47.56544","-122.3397"," 47.23761"
"12-2014",2712," 5.43","47.56544","-122.3397"," 48.33994"
"12-2014",2712," 5.43","47.56544","-122.3397"," 46.61430"
"12-2014",2712," 5.43","47.56544","-122.3397"," 44.67568"
"12-2014",2712," 5.43","47.56544","-122.3397"," 34.90850"
"12-2014",2712," 5.43","47.56544","-122.3397"," 42.84889"
"12-2014",2712," 5.43","47.56544","-122.3397"," 40.13339"
"12-2014",2712," 5.43","47.56544","-122.3397"," 34.99700"
"12-2014",2712," 5.42","47.50812","-122.3871"," 32.67615"
"12-2014",2712," 5.42","47.50812","-122.3871"," 50.78447"
"12-2014",2712," 5.42","47.50812","-122.3871"," 51.04622"
"12-2014",2712," 5.42","47.50812","-122.3871"," 46.95697"
"12-2014",2712," 5.42","47.50812","-122.3871"," 34.54112"
"12-2014",2712," 5.42","47.50812","-122.3871"," 50.08147"
"12-2014",2712," 5.42","47.50812","-122.3871"," 54.28975"
"12-2014",2712," 5.42","47.50812","-122.3871"," 49.05372"
"12-2014",2712," 5.42","47.50812","-122.3871"," 39.74138"
"12-2014",2712," 5.42","47.50812","-122.3871"," 46.72960"
"12-2014",2712," 5.42","47.50812","-122.3871"," 54.91797"
"12-2014",2712," 5.42","47.50812","-122.3871"," 48.80771"
"12-2014",2712," 5.42","47.50812","-122.3871"," 43.25375"
"12-2014",2712," 5.42","47.50812","-122.3871"," 44.66555"
"12-2014",2712," 5.42","47.50812","-122.3871"," 43.40080"
"12-2014",2712," 5.42","47.50812","-122.3871"," 51.41462"
"12-2014",2712," 5.42","47.50812","-122.3871"," 47.21196"
"12-2014",2712," 5.42","47.50812","-122.3871"," 47.12576"
"12-2014",2712," 5.42","47.50812","-122.3871"," 43.11002"
"12-2014",2712," 5.42","47.50812","-122.3871"," 47.95000"
"12-2014",2712," 5.42","47.50812","-122.3871"," 48.68305"
"12-2014",2712," 5.42","47.50812","-122.3871"," 48.46455"
"12-2014",2712," 5.42","47.50812","-122.3871"," 41.68375"
"12-2014",2712," 5.42","47.50812","-122.3871"," 47.23761"
"12-2014",2712," 5.42","47.50812","-122.3871"," 48.33994"
"12-2014",2712," 5.42","47.50812","-122.3871"," 46.61430"
"12-2014",2712," 5.42","47.50812","-122.3871"," 44.67568"
"12-2014",2712," 5.42","47.50812","-122.3871"," 34.90850"
"12-2014",2712," 5.42","47.50812","-122.3871"," 42.84889"
"12-2014",2712," 5.42","47.50812","-122.3871"," 40.13339"
"12-2014",2712," 5.42","47.50812","-122.3871"," 34.99700"
"12-2014",2712," 5.39","47.66847","-122.3861"," 32.67615"
"12-2014",2712," 5.39","47.66847","-122.3861"," 50.78447"
"12-2014",2712," 5.39","47.66847","-122.3861"," 51.04622"
"12-2014",2712," 5.39","47.66847","-122.3861"," 46.95697"
"12-2014",2712," 5.39","47.66847","-122.3861"," 34.54112"
"12-2014",2712," 5.39","47.66847","-122.3861"," 50.08147"
"12-2014",2712," 5.39","47.66847","-122.3861"," 54.28975"
"12-2014",2712," 5.39","47.66847","-122.3861"," 49.05372"
"12-2014",2712," 5.39","47.66847","-122.3861"," 39.74138"
"12-2014",2712," 5.39","47.66847","-122.3861"," 46.72960"
"12-2014",2712," 5.39","47.66847","-122.3861"," 54.91797"
"12-2014",2712," 5.39","47.66847","-122.3861"," 48.80771"
"12-2014",2712," 5.39","47.66847","-122.3861"," 43.25375"
"12-2014",2712," 5.39","47.66847","-122.3861"," 44.66555"
"12-2014",2712," 5.39","47.66847","-122.3861"," 43.40080"
"12-2014",2712," 5.39","47.66847","-122.3861"," 51.41462"
"12-2014",2712," 5.39","47.66847","-122.3861"," 47.21196"
"12-2014",2712," 5.39","47.66847","-122.3861"," 47.12576"
"12-2014",2712," 5.39","47.66847","-122.3861"," 43.11002"
"12-2014",2712," 5.39","47.66847","-122.3861"," 47.95000"
"12-2014",2712," 5.39","47.66847","-122.3861"," 48.68305"
"12-2014",2712," 5.39","47.66847","-122.3861"," 48.46455"
"12-2014",2712," 5.39","47.66847","-122.3861"," 41.68375"
"12-2014",2712," 5.39","47.66847","-122.3861"," 47.23761"
"12-2014",2712," 5.39","47.66847","-122.3861"," 48.33994"
"12-2014",2712," 5.39","47.66847","-122.3861"," 46.61430"
"12-2014",2712," 5.39","47.66847","-122.3861"," 44.67568"
"12-2014",2712," 5.39","47.66847","-122.3861"," 34.90850"
"12-2014",2712," 5.39","47.66847","-122.3861"," 42.84889"
"12-2014",2712," 5.39","47.66847","-122.3861"," 40.13339"
"12-2014",2712," 5.39","47.66847","-122.3861"," 34.99700"
"12-2014",2712," 6.08","47.67422","-122.3554"," 32.67615"
"12-2014",2712," 6.08","47.67422","-122.3554"," 50.78447"
"12-2014",2712," 6.08","47.67422","-122.3554"," 51.04622"
"12-2014",2712," 6.08","47.67422","-122.3554"," 46.95697"
"12-2014",2712," 6.08","47.67422","-122.3554"," 34.54112"
"12-2014",2712," 6.08","47.67422","-122.3554"," 50.08147"
"12-2014",2712," 6.08","47.67422","-122.3554"," 54.28975"
"12-2014",2712," 6.08","47.67422","-122.3554"," 49.05372"
"12-2014",2712," 6.08","47.67422","-122.3554"," 39.74138"
"12-2014",2712," 6.08","47.67422","-122.3554"," 46.72960"
"12-2014",2712," 6.08","47.67422","-122.3554"," 54.91797"
"12-2014",2712," 6.08","47.67422","-122.3554"," 48.80771"
"12-2014",2712," 6.08","47.67422","-122.3554"," 43.25375"
"12-2014",2712," 6.08","47.67422","-122.3554"," 44.66555"
"12-2014",2712," 6.08","47.67422","-122.3554"," 43.40080"
"12-2014",2712," 6.08","47.67422","-122.3554"," 51.41462"
"12-2014",2712," 6.08","47.67422","-122.3554"," 47.21196"
"12-2014",2712," 6.08","47.67422","-122.3554"," 47.12576"
"12-2014",2712," 6.08","47.67422","-122.3554"," 43.11002"
"12-2014",2712," 6.08","47.67422","-122.3554"," 47.95000"
"12-2014",2712," 6.08","47.67422","-122.3554"," 48.68305"
"12-2014",2712," 6.08","47.67422","-122.3554"," 48.46455"
"12-2014",2712," 6.08","47.67422","-122.3554"," 41.68375"
"12-2014",2712," 6.08","47.67422","-122.3554"," 47.23761"
"12-2014",2712," 6.08","47.67422","-122.3554"," 48.33994"
